Name,Surface,Price,Lieu,Chambres,Pièces,Etage,Code_postal,Arrondissement
Appartement à louer,41.0,1590,"Pasteur Montparnasse, Paris 15ème (75015)",1.0,2.0,2.0,75015,15.0
Appartement à louer,102.0,2990,"Chaillot, Paris 16ème (75016)",2.0,4.0,,75016,16.0
Appartement à louer,32.0,1640,"Cambronne-Garibaldi, Paris 15ème (75015)",1.0,2.0,,75015,15.0
Studio à louer,20.0,1077,"Sentier-Bonne Nouvelle, Paris 2ème (75002)",0.0,1.0,,75002,2.0
Appartement à louer,82.0,2013,"Pont de Flandre, Paris 19ème (75019)",2.0,3.0,5.0,75019,19.0
Appartement à louer,39.0,1550,Paris 15ème (75015),1.0,2.0,,75015,15.0
Appartement à louer,56.6,1845,"Montmartre, Paris 18ème (75018)",1.0,2.0,1.0,75018,18.0
Appartement à louer,70.7,2490,"Belleville-Saint Maur, Paris 11ème (75011)",2.0,3.0,,75011,11.0
Appartement à louer,35.9,2500,Paris 8ème (75008),1.0,2.0,6.0,75008,8.0
Appartement à louer,59.7,3000,"Elysées-Madeleine, Paris 8ème (75008)",2.0,3.0,,75008,8.0
Appartement à louer,55.0,2309,"Saint Philippe du Roule, Paris 8ème (75008)",1.0,2.0,3.0,75008,8.0
Studio à louer,14.0,697,"Europe, Paris 8ème (75008)",0.0,1.0,,75008,8.0
Appartement à louer,67.0,2090,"Jean Moulin-Porte d'Orléans, Paris 14ème (75014)",1.0,3.0,2.0,75014,14.0
Appartement à louer,35.0,1136,"Citroën-Boucicaut, Paris 15ème (75015)",1.0,2.0,,75015,15.0
Studio à louer,21.0,1030,"Rennes, Paris 6ème (75006)",0.0,1.0,,75006,6.0
Appartement à louer,62.0,2900,"Europe, Paris 8ème (75008)",2.0,3.0,,75008,8.0
Appartement à louer,65.0,2600,"Ecole Militaire, Paris 7ème (75007)",1.0,3.0,1.0,75007,7.0
Appartement à louer,83.0,2496,"Plaine, Paris 20ème (75020)",3.0,4.0,1.0,75020,20.0
Appartement à louer,87.7,4000,"Ecole Militaire, Paris 7ème (75007)",2.0,4.0,5.0,75007,7.0
Duplex à louer,120.0,4500,"Salpêtrière-Austerlitz, Paris 13ème (75013)",4.0,5.0,,75013,13.0
Appartement à louer,96.8,2965,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",3.0,4.0,,75015,15.0
Appartement à louer,57.0,2170,"Porte Dauphine, Paris 16ème (75116)",1.0,2.0,,75116,16.0
Appartement à louer,45.0,1850,"Cambronne-Garibaldi, Paris 15ème (75015)",1.0,2.0,6.0,75015,15.0
Appartement à louer - Première occupation,96.0,3500,"Champerret-Berthier, Paris 17ème (75017)",2.0,4.0,,75017,17.0
Appartement à louer,72.3,1649,"Pont de Flandre, Paris 19ème (75019)",2.0,3.0,5.0,75019,19.0
Appartement à louer,53.3,2300,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",1.0,3.0,,75015,15.0
Appartement à louer - Première occupation,130.0,4600,"Legendre-Lévis, Paris 17ème (75017)",4.0,6.0,3.0,75017,17.0
Appartement à louer,166.5,16000,"Odéon, Paris 6ème (75006)",3.0,6.0,6.0,75006,6.0
Appartement à louer,46.1,1542,"Didot-Porte de Vanves, Paris 14ème (75014)",1.0,2.0,5.0,75014,14.0
Appartement à louer,75.0,2400,"Pernety, Paris 14ème (75014)",2.0,3.0,4.0,75014,14.0
Appartement à louer - Première occupation,,1750,Paris 2ème (75002),0.0,1.0,5.0,75002,2.0
Appartement à louer,176.6,6500,"Saint Thomas d'Aquin, Paris 7ème (75007)",3.0,5.0,1.0,75007,7.0
Appartement à louer,84.0,5239,"Saint Merri, Paris 4ème (75004)",2.0,3.0,3.0,75004,4.0
Appartement à louer,66.0,4091,"Saint Gervais, Paris 4ème (75004)",1.0,2.0,4.0,75004,4.0
Appartement à louer,45.0,2551,"Porte Dauphine, Paris 16ème (75016)",0.0,1.0,4.0,75016,16.0
Appartement à louer,72.0,1695,"Pont de Flandre, Paris 19ème (75019)",2.0,3.0,3.0,75019,19.0
Appartement à louer,133.8,4538,"Pasteur Montparnasse, Paris 15ème (75015)",3.0,4.0,,75015,15.0
Appartement à louer - Première occupation,32.0,1800,"Les Halles, Paris 1er (75001)",0.0,1.0,,75001,1.0
Appartement à louer,47.0,2542,"Mouton Duvernet, Paris 14ème (75014)",0.0,1.0,1.0,75014,14.0
Appartement à louer,86.0,13705,"Jean Moulin-Porte d'Orléans, Paris 14ème (75014)",3.0,5.0,,75014,14.0
Appartement à louer,30.0,2100,"Pereire-Malesherbes, Paris 17ème (75017)",1.0,2.0,3.0,75017,17.0
Appartement à louer,93.0,20214,"Bastille-Popincourt, Paris 11ème (75011)",3.0,5.0,,75011,11.0
Appartement à louer,31.0,2600,"Sentier-Bonne Nouvelle, Paris 2ème (75002)",1.0,2.0,2.0,75002,2.0
Appartement à louer,42.0,2300,"Lafayette-Richer, Paris 9ème (75009)",1.0,2.0,3.0,75009,9.0
Appartement à louer,28.0,6039,"Lorette-Martyrs, Paris 9ème (75009)",1.0,2.0,,75009,9.0
Appartement à louer,33.0,9162,"Arts et Métiers, Paris 3ème (75003)",1.0,3.0,,75003,3.0
Appartement à louer,35.0,7084,"Arts et Métiers, Paris 3ème (75003)",1.0,3.0,,75003,3.0
Appartement à louer,70.0,2490,"Buttes Chaumont, Paris 19ème (75019)",1.0,2.0,,75019,19.0
Appartement à louer,39.0,6469,"Buttes Aux Cailles-Glacière, Paris 13ème (75013)",1.0,2.0,,75013,13.0
Studio à louer,15.0,1075,"Georges Brassens, Paris 15ème (75015)",0.0,1.0,5.0,75015,15.0
Appartement à louer,36.0,4784,"Les Halles, Paris 1er (75001)",1.0,2.0,,75001,1.0
Appartement à louer,44.0,9323,"Triangle d'Or, Paris 8ème (75008)",1.0,3.0,,75008,8.0
Appartement à louer,30.0,5032,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",1.0,2.0,,75011,11.0
Studio à louer,15.0,1095,"Georges Brassens, Paris 15ème (75015)",0.0,1.0,3.0,75015,15.0
Appartement à louer,44.0,1880,"Chaillot, Paris 16ème (75016)",1.0,2.0,,75016,16.0
Appartement à louer - Première occupation,,1500,Paris 14ème (75014),1.0,2.0,,75014,14.0
Appartement à louer,56.0,2600,"Triangle d'Or, Paris 8ème (75008)",1.0,2.0,,75008,8.0
Appartement à louer,45.6,1590,"Chaillot, Paris 16ème (75016)",1.0,2.0,,75016,16.0
Appartement à louer,14.0,4361,"Vivienne-Gaillon, Paris 2ème (75002)",0.0,1.0,,75002,2.0
Appartement à louer,,1980,"Père Lachaise-Réunion, Paris 20ème (75020)",0.0,1.0,,75020,20.0
Studio à louer,15.0,1310,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,1.0,,75018,18.0
Appartement à louer,26.0,3000,"Porte Dauphine, Paris 16ème (75016)",0.0,1.0,6.0,75016,16.0
Appartement à louer,5.0,4659,"Pernety, Paris 14ème (75014)",0.0,1.0,,75014,14.0
Appartement à louer,22.0,2811,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",0.0,1.0,,75015,15.0
Appartement à louer,38.0,4517,"Buttes Aux Cailles-Glacière, Paris 13ème (75013)",0.0,1.0,,75013,13.0
Appartement à louer,15.0,2640,"Porte Saint Denis-Paradis, Paris 10ème (75010)",0.0,1.0,,75010,10.0
Appartement à louer,15.0,4416,"Champerret-Berthier, Paris 17ème (75017)",0.0,1.0,,75017,17.0
Appartement à louer,30.0,2500,"Saint Gervais, Paris 4ème (75004)",0.0,1.0,2.0,75004,4.0
Appartement à louer,55.0,2222,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,1.0,3.0,75018,18.0
Studio à louer,15.0,1290,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,,75017,17.0
Appartement à louer,135.0,5500,"Val de Grace, Paris 5ème (75005)",2.0,4.0,,75005,5.0
Appartement à louer,83.0,3751,"Chaillot, Paris 16ème (75016)",2.0,2.0,,75016,16.0
Appartement à louer,180.0,8000,"Archives, Paris 3ème (75003)",3.0,3.0,,75003,3.0
Appartement à louer,130.0,10500,"Hoche-Friedland, Paris 8ème (75008)",4.0,5.0,,75008,8.0
Appartement à louer,109.0,3454,"Legendre-Lévis, Paris 17ème (75017)",2.0,3.0,,75017,17.0
Appartement à louer,260.2,7336,"Courcelles-Wagram, Paris 17ème (75017)",4.0,7.0,1.0,75017,17.0
Appartement à louer,40.0,2000,"Sentier-Bonne Nouvelle, Paris 2ème (75002)",0.0,1.0,,75002,2.0
Appartement à louer,28.0,1600,"Montmartre, Paris 18ème (75018)",0.0,1.0,,75018,18.0
Appartement à louer,38.0,1750,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,1.0,,75018,18.0
Appartement à louer,30.0,1387,"Belleville-Saint Maur, Paris 11ème (75011)",0.0,1.0,,75011,11.0
Appartement à louer,24.0,1300,"Grandes Carrières-Clichy, Paris 18ème (75018)",0.0,1.0,,75018,18.0
Appartement à louer,65.0,1935,"Lafayette-Richer, Paris 9ème (75009)",0.0,1.0,,75009,9.0
Appartement à louer,11.0,1555,"Ecole Militaire, Paris 7ème (75007)",0.0,1.0,,75007,7.0
Appartement à louer,9.0,1365,"Muette Sud, Paris 16ème (75016)",0.0,1.0,7.0,75016,16.0
Appartement à louer,30.0,2400,"Faubourg du Temple-Hôpital Saint Louis, Paris 10ème (75010)",0.0,1.0,5.0,75010,10.0
Appartement à louer,32.0,2370,"Auteuil Sud, Paris 16ème (75016)",1.0,2.0,1.0,75016,16.0
Studio à louer,15.0,1150,"Père Lachaise-Réunion, Paris 20ème (75020)",0.0,1.0,,75020,20.0
Appartement à louer,16.0,1156,"Enfants Rouges, Paris 3ème (75003)",0.0,1.0,1.0,75003,3.0
Appartement à louer,25.0,1990,"Nation-Alexandre Dumas, Paris 11ème (75011)",0.0,1.0,,75011,11.0
Appartement à louer,109.0,3500,"Parc Monceau, Paris 8ème (75008)",2.0,3.0,,75008,8.0
Appartement à louer,50.0,2300,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",1.0,2.0,,75018,18.0
Appartement à louer,55.0,1850,"Ternes-Maillot, Paris 17ème (75017)",1.0,2.0,,75017,17.0
Appartement à louer - Première occupation,90.0,5800,"Sorbonne, Paris 5ème (75005)",3.0,5.0,2.0,75005,5.0
Appartement à louer,35.0,2370,"Chaillot, Paris (99000)",0.0,1.0,,99000,
Appartement à louer,37.0,1720,"Montorgueil-Saint Denis, Paris 2ème (75002)",0.0,1.0,,75002,2.0
Appartement à louer,18.0,947,"Saint Vincent de Paul-Lariboisière, Paris 10ème (75010)",0.0,1.0,,75010,10.0
Appartement à louer,25.0,1667,"Sentier-Bonne Nouvelle, Paris 2ème (75002)",0.0,1.0,,75002,2.0
Appartement à louer,17.0,1150,"La Fourche-Guy Môquet, Paris 17ème (75017)",0.0,1.0,,75017,17.0
Appartement à louer,29.0,1951,"Archives, Paris 3ème (75003)",0.0,1.0,,75003,3.0
Appartement à louer,58.0,2200,"Porte Dauphine, Paris 16ème (75016)",1.0,2.0,2.0,75016,16.0
Appartement à louer,180.0,33575,"Saint Philippe du Roule, Paris 8ème (75008)",5.0,7.0,,75008,8.0
Appartement à louer,18.0,1800,"Bièvres Sud Tolbiac, Paris 13ème (75013)",0.0,1.0,,75013,13.0
Appartement à louer,18.0,972,"Georges Brassens, Paris 15ème (75015)",0.0,1.0,,75015,15.0
Appartement à louer,145.0,5066,Paris 8ème (75008),3.0,4.0,3.0,75008,8.0
Appartement à louer,25.0,1490,"Gros Caillou, Paris 7ème (75007)",0.0,1.0,,75007,7.0
Appartement à louer,38.0,1210,"Auteuil Nord, Paris 16ème (75016)",0.0,1.0,,75016,16.0
Appartement à louer,60.0,2500,"Raspail-Montparnasse, Paris 14ème (75014)",2.0,3.0,6.0,75014,14.0
Appartement à louer,32.0,1150,"Bas Belleville, Paris 19ème (75019)",0.0,1.0,,75019,19.0
Appartement à louer,25.0,1400,"Saint Thomas d'Aquin, Paris 7ème (75007)",0.0,1.0,,75007,7.0
Appartement à louer,12.0,609,"Muette Sud, Paris 16ème (75016)",0.0,1.0,,75016,16.0
Appartement à louer,36.0,1500,Paris 11ème (75011),1.0,2.0,,75011,11.0
Appartement à louer,33.0,1290,Paris 14ème (75014),1.0,2.0,,75014,14.0
Appartement à louer,90.7,3990,"Rennes, Paris 6ème (75006)",2.0,3.0,,75006,6.0
Studio à louer,15.0,1360,"Saint Philippe du Roule, Paris 17ème (75017)",0.0,1.0,5.0,75017,17.0
Appartement à louer,90.0,3900,"Saint Philippe du Roule, Paris 8ème (75008)",3.0,5.0,3.0,75008,8.0
Appartement à louer,95.0,4900,"Sorbonne, Paris 7ème (75007)",2.0,2.0,,75007,7.0
Appartement à louer,74.0,4500,"Porte Dauphine, Paris 16ème (75016)",2.0,2.0,,75016,16.0
Appartement à louer,117.0,7000,"Porte Dauphine, Paris 16ème (75016)",2.0,4.0,,75016,16.0
Appartement à louer,88.0,3100,"Jean Moulin-Porte d'Orléans, Paris 14ème (75014)",2.0,3.0,,75014,14.0
Appartement à louer,133.0,4538,Paris 15ème (75015),3.0,5.0,5.0,75015,15.0
Appartement à louer,52.0,1690,"Dupleix-Motte Picquet, Paris 15ème (75015)",2.0,3.0,,75015,15.0
Appartement à louer,50.0,1790,"Raspail-Montparnasse, Paris 14ème (75014)",0.0,1.0,,75014,14.0
Appartement à louer,31.0,1760,"Val de Grace, Paris 5ème (75005)",0.0,1.0,,75005,5.0
Appartement à louer,15.0,1022,"Mairie, Paris 8ème (75008)",0.0,1.0,,75008,8.0
Appartement à louer,40.0,2300,"Elysées-Madeleine, Paris 8ème (75008)",0.0,1.0,,75008,8.0
Appartement à louer,42.0,2365,"Ecole Militaire, Paris 7ème (75007)",0.0,1.0,,75007,7.0
Appartement à louer,60.0,2249,"Rennes, Paris 6ème (75006)",0.0,1.0,,75006,6.0
Appartement à louer,41.0,1990,"Gros Caillou, Paris 7ème (75007)",0.0,1.0,,75007,7.0
Appartement à louer,35.0,2200,"Invalides, Paris 7ème (75007)",0.0,1.0,,75007,7.0
Appartement à louer,35.0,1900,"Vendôme, Paris 1er (75001)",0.0,1.0,,75001,1.0
Appartement à louer,25.0,1290,"Trudaine-Maubeuge, Paris 9ème (75009)",0.0,1.0,,75009,9.0
Appartement à louer,40.0,1680,"Trudaine-Maubeuge, Paris 10ème (75010)",0.0,1.0,,75010,10.0
Appartement à louer,38.0,1550,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",0.0,1.0,,75011,11.0
Appartement à louer,36.0,1600,"Faubourg du Temple-Hôpital Saint Louis, Paris 10ème (75010)",0.0,1.0,,75010,10.0
Appartement à louer,29.0,1398,"Montmartre, Paris 18ème (75018)",0.0,1.0,,75018,18.0
Appartement à louer,56.0,2370,"Chaillot, Paris 16ème (75116)",0.0,1.0,,75116,16.0
Appartement à louer,27.0,1400,"Belleville-Saint Maur, Paris 11ème (75011)",0.0,1.0,,75011,11.0
Appartement à louer,37.0,1237,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",0.0,1.0,,75018,18.0
Appartement à louer,38.0,1650,"Auteuil Sud, Paris 16ème (75016)",0.0,1.0,,75016,16.0
Appartement à louer,26.0,1500,"Jean Moulin-Porte d'Orléans, Paris 14ème (75014)",0.0,1.0,,75014,14.0
Appartement à louer,21.0,1190,"Auteuil Sud, Paris 16ème (75016)",0.0,1.0,,75016,16.0
Appartement à louer,57.5,1648,"Belleville, Paris 20ème (75020)",1.0,2.0,,75020,20.0
Appartement à louer - Colocation,380.0,1760,"Cambronne-Garibaldi, Paris 15ème (75015)",12.0,1.0,,75015,15.0
Appartement à louer,36.0,1489,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",0.0,1.0,,75015,15.0
Appartement à louer,28.0,1650,"Clichy-Trinité, Paris 9ème (75009)",0.0,1.0,,75009,9.0
Appartement à louer,29.0,1200,"Moskowa-Porte Montmartre-Porte de Clignancourt, Paris 18ème (75018)",0.0,1.0,,75018,18.0
Appartement à louer,30.0,1449,"Alleray Procession, Paris 15ème (75015)",0.0,1.0,,75015,15.0
Appartement à louer,25.0,1620,"Saint Germain des Prés, Paris 7ème (75007)",0.0,1.0,,75007,7.0
Appartement à louer,25.0,1450,"Pont de Flandre, Paris 19ème (75019)",0.0,1.0,,75019,19.0
Appartement à louer,32.0,1200,"Aligre-Gare de Lyon, Paris 12ème (75012)",0.0,1.0,,75012,12.0
Appartement à louer,15.0,1000,"Georges Brassens, Paris 15ème (75015)",0.0,1.0,,75015,15.0
Appartement à louer - Première occupation,80.0,3450,Paris 16ème (75016),3.0,4.0,1.0,75016,16.0
Appartement à louer - Première occupation,89.0,3950,"Auteuil Sud, Paris 16ème (75016)",2.0,4.0,7.0,75016,16.0
Studio à louer,26.0,1393,"Sorbonne, Paris 5ème (75005)",0.0,1.0,2.0,75005,5.0
Appartement à louer,48.0,2600,"Muette Sud, Paris 16ème (75016)",2.0,3.0,,75016,16.0
Appartement à louer,46.0,1640,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,2.0,75007,7.0
Appartement à louer,175.0,5751,Paris 7ème (75007),4.0,6.0,,75007,7.0
Duplex à louer,108.8,3500,"Didot-Porte de Vanves, Paris 14ème (75014)",4.0,5.0,,75014,14.0
Appartement à louer,49.0,2300,Paris 2ème (75002),1.0,2.0,,75002,2.0
Appartement à louer,66.0,2400,Paris 15ème (75015),2.0,3.0,6.0,75015,15.0
Appartement à louer,35.0,2200,Paris 16ème (75016),1.0,2.0,,75016,16.0
Appartement à louer,65.0,3980,"Porte Dauphine, Paris 16ème (75116)",0.0,1.0,4.0,75116,16.0
Appartement à louer,84.0,3100,"Courcelles-Wagram, Paris 17ème (75017)",3.0,4.0,,75017,17.0
Studio à louer,19.0,1090,"Georges Brassens, Paris 15ème (75015)",0.0,1.0,3.0,75015,15.0
Appartement à louer,22.0,1600,"Sainte Avoie, Paris 3ème (75003)",0.0,1.0,6.0,75003,3.0
Appartement à louer,54.0,1700,Paris 11ème (75011),1.0,2.0,4.0,75011,11.0
Appartement à louer,37.0,2200,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,,75007,7.0
Appartement à louer,58.0,5845,"Enfants Rouges, Paris 3ème (75003)",2.0,3.0,2.0,75003,3.0
Appartement à louer,51.0,1959,"Alleray Procession, Paris 15ème (75015)",2.0,3.0,4.0,75015,15.0
Appartement à louer,80.0,3800,"Saint Philippe du Roule, Paris 8ème (75008)",1.0,3.0,1.0,75008,8.0
Appartement à louer,60.0,2700,"Odéon, Paris 6ème (75006)",2.0,3.0,1.0,75006,6.0
Maison à louer,465.0,18000,Paris 15ème (75015),5.0,10.0,,75015,15.0
Appartement à louer,46.0,2100,Paris 16ème (75016),1.0,2.0,,75016,16.0
Appartement à louer,33.0,1600,Paris 16ème (75016),0.0,1.0,5.0,75016,16.0
Appartement à louer,37.9,1150,"Mouton Duvernet, Paris 14ème (75014)",0.0,1.0,5.0,75014,14.0
Appartement à louer,63.0,2500,Paris 17ème (75017),2.0,3.0,5.0,75017,17.0
Appartement à louer,110.0,3900,Paris 4ème (75004),3.0,5.0,,75004,4.0
Appartement à louer,223.0,7800,Paris 17ème (75017),5.0,7.0,5.0,75017,17.0
Appartement à louer,75.0,3500,Paris 7ème (75007),2.0,4.0,,75007,7.0
Appartement à louer,41.2,1585,"Porte Saint Denis-Paradis, Paris 10ème (75010)",1.0,2.0,2.0,75010,10.0
Appartement à louer,35.8,1070,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",1.0,2.0,,75018,18.0
Appartement à louer,96.0,5900,"Invalides, Paris 7ème (75007)",3.0,4.0,,75007,7.0
Appartement à louer,27.6,1175,"Père Lachaise-Réunion, Paris 20ème (75020)",0.0,1.0,6.0,75020,20.0
Appartement à louer - Première occupation,37.6,1300,"Belleville, Paris 20ème (75020)",0.0,1.0,,75020,20.0
Appartement à louer,62.0,2300,"Chaillot, Paris 16ème (75016)",1.0,2.0,,75016,16.0
Appartement à louer,120.0,5490,Paris 18ème (75018),3.0,5.0,,75018,18.0
Appartement à louer,66.0,2290,"Ternes-Maillot, Paris 17ème (75017)",2.0,3.0,,75017,17.0
Appartement à louer,115.0,3900,"Hoche-Friedland, Paris 8ème (75008)",2.0,4.0,,75008,8.0
Appartement à louer,50.4,1915,"Champerret-Berthier, Paris 17ème (75017)",1.0,2.0,,75017,17.0
Appartement à louer,19.0,757,"Muette Nord, Paris 16ème (75016)",0.0,1.0,,75016,16.0
Appartement à louer,195.0,8750,"Muette Sud, Paris 16ème (75016)",3.0,6.0,,75016,16.0
Hôtel particulier à louer,244.0,18500,"Porte Dauphine, Paris 16ème (75016)",4.0,9.0,,75016,16.0
Appartement à louer,68.0,2295,"Ternes-Maillot, Paris 17ème (75017)",2.0,3.0,,75017,17.0
Appartement à louer,130.2,12000,"Triangle d'Or, Paris 8ème (75008)",3.0,4.0,,75008,8.0
Appartement à louer,40.8,1350,"Grandes Carrières-Clichy, Paris 18ème (75018)",0.0,1.0,1.0,75018,18.0
Appartement à louer,202.0,7350,Paris 6ème (75006),4.0,7.0,3.0,75006,6.0
Appartement à louer,37.5,1530,"Arts et Métiers, Paris 3ème (75003)",1.0,2.0,5.0,75003,3.0
Appartement à louer,42.6,1870,"Muette Nord, Paris 16ème (75016)",1.0,2.0,,75016,16.0
Appartement à louer,41.2,1815,"Muette Nord, Paris 16ème (75016)",1.0,2.0,,75016,16.0
Appartement à louer,182.0,6085,Paris 17ème (75017),5.0,7.0,,75017,17.0
Appartement à louer,46.0,1900,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",1.0,2.0,,75011,11.0
Appartement à louer,28.9,1390,"Saint Lambert, Paris 15ème (75015)",0.0,1.0,,75015,15.0
Appartement à louer,45.0,1880,"Jean Moulin-Porte d'Orléans, Paris 14ème (75014)",1.0,2.0,,75014,14.0
Appartement à louer,193.0,8750,"Muette Sud, Paris 16ème (75016)",3.0,5.0,,75016,16.0
Appartement à louer - Première occupation,190.0,7650,"Saint Philippe du Roule, Paris 8ème (75008)",4.0,5.0,,75008,8.0
Appartement à louer,78.0,2505,"Parc Monceau, Paris 8ème (75008)",2.0,3.0,,75008,8.0
Appartement à louer - Première occupation,107.0,4000,"Invalides, Paris 7ème (75007)",2.0,3.0,,75007,7.0
Appartement à louer,67.7,1767,"Georges Brassens, Paris 15ème (75015)",2.0,3.0,,75015,15.0
Studio à louer,35.0,970,"Europe, Paris 8ème (75008)",2.0,1.0,5.0,75008,8.0
Appartement à louer,42.0,1150,"Trudaine-Maubeuge, Paris 10ème (75010)",1.0,2.0,3.0,75010,10.0
Appartement à louer,128.0,5723,"Saint Germain des Prés, Paris 6ème (75006)",4.0,5.0,,75006,6.0
Appartement à louer,31.7,1370,Paris 11ème (75011),0.0,1.0,2.0,75011,11.0
Appartement à louer,45.0,1490,"La Fourche-Guy Môquet, Paris 17ème (75017)",1.0,2.0,3.0,75017,17.0
Appartement à louer,110.4,4300,"Gros Caillou, Paris 7ème (75007)",2.0,4.0,,75007,7.0
Appartement à louer,44.5,1790,"Bois de Boulogne, Paris 16ème (75016)",1.0,2.0,,75016,16.0
Appartement à louer,190.0,6536,"Auteuil Nord, Paris 16ème (75016)",4.0,6.0,3.0,75016,16.0
Appartement à louer,54.2,2100,"Nation-Alexandre Dumas, Paris 11ème (75011)",1.0,3.0,,75011,11.0
Appartement à louer,41.0,1590,Paris 3ème (75003),1.0,1.0,,75003,3.0
Duplex à louer - Première occupation,160.0,8000,"Arts et Métiers, Paris 3ème (75003)",4.0,6.0,2.0,75003,3.0
Studio à louer,28.0,870,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",0.0,1.0,3.0,75011,11.0
Studio à louer,9.0,750,"Pont de Flandre, Paris 19ème (75019)",6.0,1.0,1.0,75019,19.0
Appartement à louer,35.0,1850,"Porte Dauphine, Paris 16ème (75016)",1.0,2.0,6.0,75016,16.0
Appartement à louer,168.0,7000,"Porte Dauphine, Paris 16ème (75016)",3.0,5.0,,75016,16.0
Appartement à louer,28.0,1550,"Auteuil Sud, Paris 16ème (75016)",0.0,1.0,,75016,16.0
Appartement à louer,80.1,2670,"Arsenal, Paris 4ème (75004)",2.0,3.0,1.0,75004,4.0
Studio à louer,15.0,830,"Mouton Duvernet, Paris 14ème (75014)",1.0,1.0,5.0,75014,14.0
Appartement à louer,58.0,2900,"Montmartre, Paris 18ème (75018)",2.0,3.0,,75018,18.0
Appartement à louer,13.0,810,"Pont de Flandre, Paris 19ème (75019)",0.0,1.0,6.0,75019,19.0
Appartement à louer,153.0,7600,"Gros Caillou, Paris 7ème (75007)",3.0,5.0,,75007,7.0
Appartement à louer,57.0,2200,"Gros Caillou, Paris 7ème (75007)",2.0,3.0,3.0,75007,7.0
Appartement à louer,34.0,1700,"Saint Gervais, Paris 4ème (75004)",1.0,2.0,4.0,75004,4.0
Studio à louer,18.0,600,"Porte Dauphine, Paris 16ème (75016)",0.0,1.0,4.0,75016,16.0
Appartement à louer,43.0,1480,"Emeriau-Zola, Paris 15ème (75015)",1.0,2.0,,75015,15.0
Duplex à louer,133.4,8500,Paris 6ème (75006),2.0,5.0,,75006,6.0
Appartement à louer - Première occupation,57.0,2400,"Saint Thomas d'Aquin, Paris 7ème (75007)",1.0,2.0,5.0,75007,7.0
